Начало рейса - 19 апреля 2012г. 6:32
Окончание рейса - 20 апреля 2012г. 23:12

Глубина	Время	ходы_насоса1	ходы_насоса2	вес_на_крюке	обороты_ротора	нагрузка	момент_ротора	тальблок	уровень_в_емкости	уровень_в_емкости2	уровень_в_емкости3	объем_актив_емкости	давление_на_входе	расход_на_входе	температура_на_выходе	объем_раствора	скорость_механическая	скорость_бурения	метан_абс	этан_абс	пропан_абс	бутан_абс	пентан_абс	сумм_газ	объем_в_емкости1	объем_в_емкости2	объем_в_емкости3	объем_емкости	метан_отн	этан_отн	пропан_отн	бутан_отн	пентан_отн	расход_на_выходе	дмк	число_свечей
1858,1500244140625	41018,276388888887595	0	0	0	0	0	0,335276335477829	18,601625442504883	1,584503650665283	1,474286556243896	1,459977388381958	59,208347320556641	0	0	-4,833993911743164	98,891075134277344	0	0	0	0	0	0	0	0	26,936561584472656	16,21442985534668	16,057355880737305	59,208347320556641	0	0	0	0	0	0	0	25
1858,1500244140625	41018,276504629626288	0	0	2,631104469299316	0	0	0,335367888212204	18,638212203979492	1,584512591362	1,47686505317688	1,462244033813477	59,262596130371094	0	0	-4,835151195526123	98,945320129394531	0	0	0	0	0	0	0	0	26,936689376831055	16,243230819702148	16,082675933837891	59,262596130371094	0	0	0	0	0	0	0	25
1858,1500244140625	41018,276620370372257	0	0	10,435280799865723	0	0	0,335093230009079	16,749593734741211	1,584517002105713	1,478467106819153	1,463652372360229	59,297401428222656	0	0	-4,837466239929199	98,980133056640625	0	0	0	0	0	0	0	0	26,936801910400391	16,261693954467773	16,098907470703125	59,297401428222656	0	0	0	0	0	0	0	25
1858,1500244140625	41018,276736111110949	0	0	10,355686187744141	0	0	0,335276335477829	13,491869926452637	1,584509611129761	1,477532625198364	1,462830901145935	59,286632537841797	0	0	-4,838623523712158	98,9693603515625	0	0	0	0	0	0	0	0	26,936670303344727	16,256031036376953	16,093929290771484	59,286632537841797	0	0	0	0	0	0	0	25
1858,1500244140625	41018,276851851849642	0	0	10,178925514221191	0	0	0,335276335477829	10,200813293457031	1,584499955177307	1,473949074745178	1,459680557250977	59,212543487548828	0	0	-4,839615821838379	98,895271301269531	0	0	0	0	0	0	0	0	26,9365234375	16,216682434082031	16,059337615966797	59,212543487548828	0	0	0	0	0	0	0	25
1858,1500244140625	41018,276967592595611	0	0	10,335012435913086	0	0	0,335276335477829	6,978048801422119	1,584504008293152	1,471998810768127	1,457966089248657	59,168842315673828	0	0	-4,841103553771973	98,851570129394531	0	0	0	0	0	0	0	0	26,93653678894043	16,193418502807617	16,038887023925781	59,168842315673828	0	0	0	0	0	0	0	25
1858,1500244140625	41018,277083333334303	0	0	10,357753753662109	0	0	0,335367888212204	3,739837408065796	1,584514021873474	1,471942543983459	1,457916736602783	59,163471221923828	0	0	-4,843584060668945	98,846199035644531	0	0	0	0	0	0	0	0	26,93671989440918	16,190464019775391	16,036289215087891	59,163471221923828	0	0	0	0	0	0	0	25
1858,1500244140625	41018,277199074072996	0	0	10,144813537597656	0	0	0,335276335477829	0,899593472480774	1,584529638290405	1,473780035972595	1,459532141685486	59,199764251708984	0	0	-4,844245433807373	98,882492065429688	0	0	0	0	0	0	0	0	26,936979293823242	16,209640502929688	16,053146362304688	59,199764251708984	0	0	0	0	0	0	0	25
1858,1500244140625	41018,277314814811689	0	0	2,106626033782959	0	0	0,335184782743454	0,570731699466705	1,584534525871277	1,474665760993958	1,460310697555542	59,220863342285156	0	0	-4,846725463867188	98,903594970703125	0	0	0	0	0	0	0	0	26,937099456787109	16,220802307128906	16,062959671020508	59,220863342285156	0	0	0	0	0	0	0	25,200000762939453
1858,1500244140625	41018,277430555557657	0	0	0	0	0	0,335459470748901	4,843902587890625	1,584523677825928	1,475199341773987	1,460779666900635	59,2313232421875	0	0	-4,848875045776367	98,914047241210938	0	0	0	0	0	0	0	0	26,936935424804688	16,226457595825195	16,067930221557617	59,2313232421875	0	0	0	0	0	0	0	26
1858,1500244140625	41018,27754629629635	0	0	0	0	0	0,335184782743454	14,112195014953613	1,584509968757629	1,475825309753418	1,461330056190491	59,243679046630859	0	0	-4,850362777709961	98,926406860351562	0	0	0	0	0	0	0	0	26,936689376831055	16,233163833618164	16,073825836181641	59,243679046630859	0	0	0	0	0	0	0	26
1858,1500244140625	41018,277662037035043	0	0	0	0	0	0,335184782743454	17,901626586914062	1,584501385688782	1,475917816162109	1,461411356925964	59,248134613037109	0	0	-4,851850986480713	98,930862426757812	0	0	0	0	0	0	0	0	26,936531066894531	16,235620498657227	16,075984954833984	59,248134613037109	0	0	0	0	0	0	0	26
1858,1500244140625	41018,277777777781012	0	0	0,113945879042149	0	0	0,335459470748901	18,855691909790039	1,584503293037415	1,475824236869812	1,461329102516174	59,243923187255859	0	0	-4,853339195251465	98,926651000976562	0	0	0	0	0	0	0	0	26,93653678894043	16,233373641967773	16,074010848999023	59,243923187255859	0	0	0	0	0	0	0	26
1858,1500244140625	41018,277893518519704	0	0	0	0	0	0,335276335477829	18,560976028442383	1,584512591362	1,476406931877136	1,461841344833374	59,256805419921875	0	0	-4,85466194152832	98,939537048339844	0	0	0	0	0	0	0	0	26,936695098876953	16,240146636962891	16,079965591430664	59,256805419921875	0	0	0	0	0	0	0	26
1858,1500244140625	41018,278009259258397	0	0	0	0	0	0,335459470748901	18,560976028442383	1,584512948989868	1,476920127868652	1,462292551994324	59,2669677734375	0	0	-4,856976985931396	98,949699401855469	0	0	0	0	0	0	0	0	26,936738967895508	16,24553108215332	16,084697723388672	59,2669677734375	0	0	0	0	0	0	0	26
1858,1500244140625	41018,27812499999709	0	0	0	0	0	0,335551023483276	18,560976028442383	1,584506273269653	1,477445840835571	1,462754607200623	59,278984069824219	0	0	-4,857472896575928	98,961715698242188	0	0	0	0	0	0	0	0	26,936618804931641	16,251991271972656	16,090375900268555	59,278984069824219	0	0	0	0	0	0	0	26
1858,1500244140625	41018,278240740743058	0	0	6,150149822235107	0	0	0,335642576217651	18,420324325561523	1,58449912071228	1,476935744285583	1,462306261062622	59,270317077636719	0	0	-4,859457015991211	98,953041076660156	0	0	0	0	0	0	0	0	26,936492919921875	16,247444152832031	16,086380004882812	59,270317077636719	0	0	0	0	0	0	0	26
1858,1500244140625	41018,278356481481751	0	0	10,796555519104004	0	0	0,335367888212204	15,817072868347168	1,584500312805176	1,476449966430664	1,461879134178162	59,258529663085938	0	0	-4,863259792327881	98,941261291503906	0	0	0	0	0	0	0	0	26,936492919921875	16,241172790527344	16,080865859985352	59,258529663085938	0	0	0	0	0	0	0	26
1858,1500244140625	41018,278472222220444	0	0	10,670445442199707	0	0	0,335367888212204	12,545528411865234	1,584496974945068	1,475440859794617	1,460991978645325	59,239395141601562	0	0	-4,865409374237061	98,922126770019531	0	0	0	0	0	0	0	0	26,936466217041016	16,231002807617188	16,071926116943359	59,239395141601562	0	0	0	0	0	0	0	26
1858,1500244140625	41018,278587962966412	0	0	10,765544891357422	0	0	0,335459470748901	9,271544456481934	1,584482431411743	1,474804162979126	1,460432291030884	59,222866058349609	0	0	-4,866236209869385	98,905593872070312	0	0	0	0	0	0	0	0	26,936225891113281	16,222332000732422	16,064304351806641	59,222866058349609	0	0	0	0	0	0	0	26
1858,1500244140625	41018,278703703705105	0	0	10,673029899597168	0	0	0,335276335477829	6,026829242706299	1,583632230758667	1,475336909294128	1,460900783538818	59,223030090332031	0	0	-4,868716239929199	98,90576171875	0	0	0	0	0	0	0	0	26,92534065246582	16,228214263916016	16,069475173950195	59,223030090332031	0	0	0	0	0	0	0	26
