Начало рейса - 6 июня 2016г. 10:42
Окончание рейса - 8 июня 2016г. 17:50

Глубина	Время	вес_на_крюке	давление_на_входе	расход_на_входе	параметр4	момент_ротора	обороты_ротора	ходы_насоса2	ходы_насоса1	температура_на_выходе	уровень_в_емкости	уровень_в_емкости4	уровень_в_емкости7	уровень_в_емкости2	уровень_в_емкости5	уровень_в_емкости3	уровень_в_емкости6	параметр5	параметр9	тальблок	объем_емкости	параметр2	нагрузка	уровень_в_долив_емкости	расход_на_выходе	скорость_спо	скорость_механическая	дмк	скорость_бурения	метан_абс	этан_абс	пропан_абс	бутан_абс	пентан_абс	сумм_газ	метан_отн	этан_отн	пропан_отн	бутан_отн	пентан_отн	сумм_газ2	максимальный_газ	общий_вес	число_свечей	объем_в_емкости1	объем_в_емкости2	объем_в_емкости3	объем_актив_емкости	объем_раствора	объем_в_емкости4	объем_в_емкости5	объем_в_емкости6	объем_в_емкости7	глубина_над_забоем	параметр1	параметр8	параметр3	параметр10	объем_в_долив_емкости	скорость_проработки	скорость_тальблока	параметр6
3425,18994140625	42528,089583333334303	85,97662353515625	145,5728759765625	10,440407752990723	622,628662109375	6,587592601776123	15,121525764465332	0	44,241107940673828	25,509880065917969	1,548402547836304	0,247612819075584	1,899999976158142	1,626124739646912	0,024665024131536	0,020010000094771	0,009999999776483	14	0	24,351503372192383	79,465660095214844	15,521256446838379	0	0	0	0	0	0	0	0,000527725438587	0,000300000014249	0,000099999997474	0,000099999997474	0,000099999997474	0,001127725467086	46,795558929443359	26,60222053527832	8,867405891418457	8,867405891418457	8,867405891418457	0	0	82	130	32,828830718994141	17,237081527709961	0,212106004357338	61,328830718994141	137,060623168945312	0,32019767165184	0,261427730321884	0,105999998748302	28,5	61,93804931640625	26,952421188354492	1,153416514396667	1,480101943016052	2,597949266433716	0	31,366521835327148	0,008712923154235	0
3425,18994140625	42528,089699074072996	86,210350036621094	145,875991821289062	10,386336326599121	622,08795166015625	6,239096641540527	15,091017723083496	0	44,179401397705078	25,514577865600586	1,547955989837646	0,244578927755356	1,899999976158142	1,626059412956238	0,024667669087648	0,020010000094771	0,009999999776483	14	0	24,281906127929688	79,452033996582031	15,657673835754395	0	0	0	0	0	0	0	0,000527725438587	0,000300000014249	0,000099999997474	0,000099999997474	0,000099999997474	0,001127725467086	46,795558929443359	26,60222053527832	8,867405891418457	8,867405891418457	8,867405891418457	0	0	82	130	32,816993713378906	17,236200332641602	0,212106004357338	61,316993713378906	137,0469970703125	0,319257169961929	0,26145276427269	0,105999998748302	28,5	61,868453979492188	27,906124114990234	1,154087901115417	1,479888319969177	2,598574876785278	0	15,674943923950195	0,00435415096581	0
3425,18994140625	42528,089814814811689	85,415687561035156	145,59619140625	10,456628799438477	621,5797119140625	6,299599170684814	15,067627906799316	0	44,086841583251953	25,513555526733398	1,547501802444458	0,245045676827431	1,899999976158142	1,626404285430908	0,024696458131075	0,020010000094771	0,009999999776483	14	0	24,203611373901367	79,446334838867188	14,989776611328125	0	0	0	0	0	0	0	0,000527725438587	0,000300000014249	0,000099999997474	0,000099999997474	0,000099999997474	0,001127725467086	46,795558929443359	26,60222053527832	8,867405891418457	8,867405891418457	8,867405891418457	0	0	82	130	32,808265686035156	17,239286422729492	0,212106004357338	61,308265686035156	137,041290283203125	0,319226831197739	0,261469304561615	0,105999998748302	28,5	61,790157318115234	27,144382476806641	1,200430274009705	1,466109156608582	2,599780321121216	0	31,635744094848633	0,008787706494331	0
3425,18994140625	42528,089930555550382	85,308845520019531	146,109176635742188	10,352091789245605	621,677001953125	6,287498950958252	15,077298164367676	0	44,379947662353516	25,511449813842773	1,545348286628723	0,245045676827431	1,899999976158142	1,626636385917664	0,025672746822238	0,020010000094771	0,009999999776483	14	0	24,129669189453125	79,419013977050781	15,383007049560547	0	0	0	0	0	0	0	0,000527725438587	0,000300000014249	0,000099999997474	0,000099999997474	0,000099999997474	0,001127725467086	46,795558929443359	26,60222053527832	8,867405891418457	8,867405891418457	8,867405891418457	0	0	82	130	32,768699645996094	17,242336273193359	0,212106004357338	61,268699645996094	137,01397705078125	0,318589717149734	0,264597624540329	0,105999998748302	28,5	61,716217041015625	26,522109985351562	1,151280283927917	1,380733609199524	2,600253343582153	0	31,378995895385742	0,008716387674212	0
3425,18994140625	42528,09004629629635	85,028373718261719	145,549560546875	10,334067344665527	621,3309326171875	6,481107711791992	15,050955772399902	0	44,495647430419922	25,512210845947266	1,541410684585571	0,244112178683281	1,899999976158142	1,62640368938446	0,025769794359803	0,020010000094771	0,009999999776483	14	0	24,055728912353516	79,335441589355469	15,244606018066406	0	0	0	0	0	0	0	0,000517662614584	0,000300000014249	0,000099999997474	0,000099999997474	0,000099999997474	0,001117662643082	46,316535949707031	26,841732025146484	8,947243690490723	8,947243690490723	8,947243690490723	0	0	82	130	32,685737609863281	17,240240097045898	0,212106004357338	61,185737609863281	136,930404663085938	0,318195313215256	0,271664768457413	0,105999998748302	28,5	61,642276763916016	27,798395156860352	1,052171349525452	1,380733609199524	2,600604295730591	0	15,68897819519043	0,004358049482107	0
3425,18994140625	42528,090162037042319	85,395652770996094	145,479598999023438	10,303427696228027	621,9906005859375	6,343161106109619	15,053997993469238	0	44,133121490478516	25,513425827026367	1,539329767227173	0,246912688016891	1,899999976158142	1,626551985740662	0,025537345558405	0,020010000094771	0,009999999776483	14	0	23,977443695068359	79,285346984863281	15,373394012451172	0	0	0	0	0	0	0	0,000498201348819	0,000300000014249	0,000099999997474	0,000099999997474	0,000099999997474	0,001098201377317	45,365211486816406	27,31739616394043	9,10579776763916	9,10579776763916	9,10579776763916	0	0	82	130	32,635997772216797	17,241315841674805	0,212106004357338	61,135997772216797	136,88031005859375	0,318013280630112	0,273040622472763	0,105999998748302	28,5	61,563991546630859	26,832483291625977	1,14964747428894	1,432599902153015	2,600711107254028	0	31,345470428466797	0,008707075379789	0
3425,18994140625	42528,090277777781012	85,335556030273438	145,432968139648438	10,391742706298828	621,66619873046875	6,289918899536133	15,080900192260742	0	44,410800933837891	25,508640289306641	1,538565874099731	0,245512425899506	1,899999976158142	1,626424908638	0,023899586871266	0,020010000094771	0,009999999776483	14	0	23,903509140014648	79,249114990234375	16,222877502441406	0	0	0	0	0	0	0	0,000501398113556	0,000300000014249	0,000099999997474	0,000099999997474	0,00003999999899	0,001041398150846	48,146633148193359	28,807428359985352	9,602475166320801	9,602475166320801	3,84099006652832	0	0	82	130	32,617816925048828	17,240196228027344	0,212106004357338	61,117816925048828	136,844070434570312	0,318862766027451	0,265694499015808	0,105999998748302	28,5	61,490055084228516	26,401256561279297	1,207281708717346	1,552430748939514	2,599414110183716	0	31,143619537353516	0,008651005104184	0
3425,18994140625	42528,090393518519704	85,609344482421875	145,246429443359375	10,434999465942383	620,60638427734375	5,895441055297852	15,080585479736328	0	43,986568450927734	25,503025054931641	1,539912462234497	0,243878796696663	1,899999976158142	1,626372098922729	0,023194167762995	0,020010000094771	0,009999999776483	14	0	23,820880889892578	79,264900207519531	15,417645454406738	0	0	0	0	0	0	0	0,000504594936501	0,000300000014249	0,000099999997474	0,000099999997474	0	0,00100459496025	50,228694915771484	29,862783432006836	9,95426082611084	9,95426082611084	0	0	0	82	130	32,64154052734375	17,239507675170898	0,212106004357338	61,14154052734375	136,85986328125	0,318346977233887	0,253537952899933	0,105999998748302	28,5	61,407428741455078	27,621082305908203	1,157856941223145	1,63278603553772	2,598208665847778	0	31,597517013549805	0,008777088485658	0
3425,18994140625	42528,090509259258397	85,816360473632812	145,386337280273438	10,418778419494629	622,87738037109375	6,110830783843994	15,073248863220215	0	44,433940887451172	25,50349235534668	1,543275713920593	0,247612819075584	1,899999976158142	1,626245617866516	0,022312454879284	0,020010000094771	0,009999999776483	14	0	23,742605209350586	79,321159362792969	14,974974632263184	0	0	0	0	0	0	0	0,000507791701239	0,000300000014249	0,000099999997474	0,000099999997474	0	0,001007791724987	50,386573791503906	29,768056869506836	9,922684669494629	9,922684669494629	0	0	0	82	130	32,708087921142578	17,238471984863281	0,212106004357338	61,208087921142578	136,916122436523438	0,319196492433548	0,24422524869442	0,105999998748302	28,5	61,329151153564453	27,210302352905273	1,159245610237122	1,711233854293823	2,598117113113403	0	31,109025955200195	0,008641396649182	0
3425,18994140625	42528,09062499999709	85,582633972167969	145,129837036132812	10,388137817382812	622,30419921875	6,311699867248535	15,092685699462891	0	44,217967987060547	25,507509231567383	1,546635746955872	0,245045676827431	1,899999976158142	1,626188993453979	0,021656544879079	0,020010000094771	0,009999999776483	14	0	23,651288986206055	79,390701293945312	15,765556335449219	0	0	0	0	0	0	0	0,000507791701239	0,000300000014249	0,000099999997474	0,000099999997474	0	0,001007791724987	50,386573791503906	29,768056869506836	9,922684669494629	9,922684669494629	0	0	0	82	130	32,786785125732422	17,237531661987305	0,212106004357338	61,286785125732422	136,98565673828125	0,318711072206497	0,234247237443924	0,105999998748302	28,5	61,237834930419922	26,599628448486328	1,19917905330658	1,751121520996094	2,598071336746216	0	31,370571136474609	0,008714048191905	0
3425,18994140625	42528,090740740735782	85,42236328125	144,98992919921875	10,310637474060059	622,3150634765625	6,190694332122803	15,06989860534668	0	44,503360748291016	25,510540008544922	1,54400622844696	0,247612819075584	1,899999976158142	1,626198887825012	0,021657392382622	0,020010000094771	0,009999999776483	14	0	23,555627822875977	79,344100952148438	15,252998352050781	0	0	0	0	0	0	0	0,000507791701239	0,000300000014249	0,000099999997474	0,000099999997474	0	0,001007791724987	50,386573791503906	29,768056869506836	9,922684669494629	9,922684669494629	0	0	0	82	130	32,739673614501953	17,237749099731445	0,212106004357338	61,239673614501953	136,939056396484375	0,319014459848404	0,229655027389526	0,105999998748302	28,5	61,142173767089844	27,505722045898438	1,205710053443909	1,750679016113281	2,598147630691528	0	31,105663299560547	0,00864046253264	0
3425,18994140625	42528,090856481481751	86,043403625488281	145,269744873046875	10,346684455871582	622,2501220703125	5,689731597900391	15,05205249786377	0	44,495647430419922	25,511981964111328	1,544310688972473	0,245512425899506	1,899999976158142	1,62631368637085	0,023078875616193	0,020010000094771	0,009999999776483	14	0	23,481712341308594	79,351692199707031	15,930356979370117	0	0	0	0	0	0	0	0,000507791701239	0,000300000014249	0,000099999997474	0,000099999997474	0	0,001007791724987	50,386573791503906	29,768056869506836	9,922684669494629	9,922684669494629	0	0	0	82	130	32,734745025634766	17,238670349121094	0,212106004357338	61,234745025634766	136,9466552734375	0,318225622177124	0,232424139976501	0,105999998748302	28,5	61,068260192871094	26,822717666625977	1,205084443092346	1,571794748306274	2,598162889480591	0	31,590679168701172	0,008775188587606	0
3425,18994140625	42528,090972222220444	85,555923461914062	144,546905517578125	10,292613983154297	620,7794189453125	6,050327777862549	15,061233520507812	0	44,048274993896484	25,512651443481445	1,547057867050171	0,246912688016891	1,899999976158142	1,62663471698761	0,02455529384315	0,020010000094771	0,009999999776483	14	0	23,399106979370117	79,430076599121094	15,391552925109863	0	0	0	0	0	0	0	0,000507791701239	0,000300000014249	0,000099999997474	0,000099999997474	0	0,001007791724987	50,386573791503906	29,768056869506836	9,922684669494629	9,922684669494629	0	0	0	82	130	32,790382385253906	17,242033004760742	0,212106004357338	61,290382385253906	137,025039672851562	0,319439202547073	0,248609617352486	0,105999998748302	28,5	60,985652923583984	27,196874618530273	1,207556366920471	1,49737536907196	2,597995042800903	0	31,10206413269043	0,008639462292194	0
3425,18994140625	42528,091087962966412	85,2420654296875	145,432968139648438	10,438604354858398	621,55804443359375	6,333480834960938	15,069525718688965	0	44,217967987060547	25,511310577392578	1,552191734313965	0,244112178683281	1,899999976158142	1,626503467559814	0,023458391427994	0,020010000094771	0,009999999776483	14	0	23,312156677246094	79,522453308105469	15,499282836914062	0	0	0	0	0	0	0	0,000507791701239	0,000300000014249	0,000099999997474	0,000099999997474	0	0,001007791724987	50,386573791503906	29,768056869506836	9,922684669494629	9,922684669494629	0	0	0	82	130	32,895027160644531	17,241001129150391	0,212106004357338	61,395027160644531	137,117416381835938	0,318559378385544	0,256578654050827	0,105999998748302	28,5	60,898704528808594	27,235328674316406	1,153401255607605	1,602877855300903	2,597934007644653	0	31,115875244140625	0,008643298409879	0
3425,18994140625	42528,091203703705105	85,302162170410156	144,780075073242188	10,375521659851074	621,525634765625	6,239096641540527	15,072173118591309	0	44,048274993896484	25,511209487915039	1,552264332771301	0,245045676827431	1,899999976158142	1,626592516899109	0,02340772934258	0,020010000094771	0,009999999776483	14	0	23,233907699584961	79,54364013671875	15,572526931762695	0	0	0	0	0	0	0	0,000507791701239	0,000300000014249	0,000099999997474	0,000099999997474	0,000049999998737	0,001057791756466	48,004886627197266	28,360971450805664	9,453657150268555	9,453657150268555	4,726828575134277	0	0	82	130	32,916477203369141	17,241971969604492	0,212106004357338	61,416477203369141	137,138595581054688	0,319105476140976	0,249299496412277	0,105999998748302	28,5	60,820453643798828	27,206640243530273	1,209051847457886	1,59094512462616	2,598452806472778	0	31,113925933837891	0,008642757311463	0
3425,18994140625	42528,091319444443798	85,141899108886719	145,432968139648438	10,44221019744873	621,817626953125	6,236676692962646	15,063095092773438	0	44,102268218994141	25,508228302001953	1,548680663108826	0,246212556958199	1,899999976158142	1,626622319221497	0,023829359561205	0,020010000094771	0,009999999776483	14	0	23,155662536621094	79,464797973632812	15,137943267822266	0	0	0	0	0	0	0	0,000507791701239	0,000300000014249	0,000099999997474	0,000099999997474	0,000099999997474	0,001107791671529	45,838191986083984	27,080904006958008	9,02696704864502	9,02696704864502	9,02696704864502	0	0	82	130	32,834987640380859	17,242256164550781	0,212106004357338	61,334987640380859	137,05975341796875	0,318498700857162	0,24842469394207	0,105999998748302	28,5	60,742210388183594	27,291788101196289	1,15733814239502	1,52113401889801	2,599826097488403	0	15,664224624633789	0,004351173527539	0
3425,18994140625	42528,09143518518249	85,782966613769531	144,87335205078125	10,307032585144043	621,08221435546875	6,292338848114014	15,076173782348633	0	44,217967987060547	25,50482177734375	1,551283955574036	0,248779714107513	1,899999976158142	1,626673579216003	0,025343315675855	0,020010000094771	0,009999999776483	14	0	23,068727493286133	79,523666381835938	15,734580993652344	0	0	0	0	0	0	0	0,000507791701239	0,000300000014249	0,000099999997474	0,000099999997474	0,000099999997474	0,001107791671529	45,838191986083984	27,080904006958008	9,02696704864502	9,02696704864502	9,02696704864502	0	0	82	130	32,875629425048828	17,242536544799805	0,212106004357338	61,375629425048828	137,118621826171875	0,319135814905167	0,257261872291565	0,105999998748302	28,5	60,6552734375	27,054964065551758	1,154805183410645	1,419034361839294	2,599078416824341	0	30,863487243652344	0,00857319124043	0
3425,18994140625	42528,091550925921183	85,562599182128906	145,269744873046875	10,323253631591797	621,16876220703125	6,45448637008667	15,075617790222168	0	44,179401397705078	25,501056671142578	1,557031393051147	0,244812294840813	1,899999976158142	1,626695156097412	0,025340534746647	0,020010000094771	0,009999999776483	14	0	22,986146926879883	79,64923095703125	15,743278503417969	0	0	0	0	0	0	0	0,000507791701239	0,000300000014249	0,000099999997474	0,000099999997474	0,000099999997474	0,001107791671529	45,838191986083984	27,080904006958008	9,02696704864502	9,02696704864502	9,02696704864502	0	0	82	130	33,001274108886719	17,242988586425781	0,212106004357338	61,501274108886719	137,244186401367188	0,318255990743637	0,267710208892822	0,105999998748302	28,5	60,57269287109375	26,587114334106445	1,208685517311096	1,419339537620544	2,598086595535278	0	31,356182098388672	0,008710050024092	0
3425,18994140625	42528,091666666667152	84,477264404296875	146,528884887695312	10,325056076049805	621,97979736328125	6,778781414031982	15,06522274017334	0	44,541927337646484	25,498231887817383	1,555057048797607	0,243878796696663	1,899999976158142	1,626573085784912	0,02530187740922	0,020010000094771	0,009999999776483	14	0	22,903570175170898	79,62713623046875	15,910824775695801	0	0	0	0	0	0	0	0,000507791701239	0,000300000014249	0,000099999997474	0,000099999997474	0,000099999997474	0,001107791671529	45,838191986083984	27,080904006958008	9,02696704864502	9,02696704864502	9,02696704864502	0	0	82	130	32,978981018066406	17,241863250732422	0,212106004357338	61,478981018066406	137,222091674804688	0,319590896368027	0,268606811761856	0,105999998748302	28,5	60,490116119384766	27,716604232788086	1,103564620018005	1,436277389526367	2,598162889480591	0	31,322626113891602	0,008700729347765	0
3425,18994140625	42528,091782407405844	85,215354919433594	146,27239990234375	10,380928993225098	622,3907470703125	6,514989376068115	15,056350708007812	0	44,511074066162109	25,503580093383789	1,550058126449585	0,24317866563797	1,899999976158142	1,626346349716187	0,023711355403066	0,020010000094771	0,009999999776483	14	0	22,816654205322266	79,498367309570312	15,325479507446289	0	0	0	0	0	0	0	0,000500000023749	0,000300000014249	0,000099999997474	0,000099999997474	0,000099999997474	0,001091860001907	49,521999359130859	27,040000915527344	9,260800361633301	8,605899810791016	5,571000099182129	0	0	82	130	32,869472503662109	17,239416122436523	0,212106004357338	61,369472503662109	137,09332275390625	0,318468362092972	0,263755142688751	0,105999998748302	28,5	60,403202056884766	26,42689323425293	1,152775645256042	1,585802793502808	2,597934007644653	0	31,336088180541992	0,008704469539225	0
3425,18994140625	42528,091898148151813	84,747909545898438	145,922637939453125	10,422383308410645	621,82843017578125	6,113250732421875	15,079002380371094	0	43,955715179443359	25,506162643432617	1,547328948974609	0,245512425899506	1,899999976158142	1,626339316368103	0,023490164428949	0,020010000094771	0,009999999776483	14	0	22,729743957519531	79,432731628417969	15,473036766052246	0	0	0	0	0	0	0	0,000500000023749	0,000300000014249	0,000099999997474	0,000099999997474	0,000099999997474	0,001091860001907	49,521999359130859	27,040000915527344	9,260800361633301	8,605899810791016	5,571000099182129	0	0	82	130	32,807895660400391	17,239421844482422	0,212106004357338	61,307895660400391	137,027694702148438	0,318316668272018	0,251871049404144	0,105999998748302	28,5	60,316291809082031	27,368694305419922	1,157856941223145	1,585787534713745	2,597857713699341	0	31,318111419677734	0,008699474856257	0
3425,18994140625	42528,092013888890506	85,161933898925781	145,363021850585938	10,29802131652832	621,40667724609375	5,965624332427979	15,097229957580566	0	44,179401397705078	25,506860733032227	1,545509576797485	0,242711916565895	1,899999976158142	1,626169800758362	0,023431228473783	0,020010000094771	0,009999999776483	14	0	22,651529312133789	79,390029907226562	15,515915870666504	0	0	0	0	0	0	0	0,000500000023749	0,000300000014249	0,000099999997474	0,000099999997474	0,000099999997474	0,001091860001907	49,521999359130859	27,040000915527344	9,260800361633301	8,605899810791016	5,571000099182129	0	0	82	130	32,767433166503906	17,237518310546875	0,212106004357338	61,267433166503906	136,9849853515625	0,318164944648743	0,248991906642914	0,105999998748302	28,5	60,238075256347656	28,521987915039062	1,15117347240448	1,604358077049255	2,597796678543091	0	31,602510452270508	0,008778475224972	0
3425,18994140625	42528,092129629629198	85,549247741699219	144,94329833984375	10,411569595336914	621,53643798828125	6,381883144378662	15,093845367431641	0	44,017421722412109	25,506397247314453	1,545201778411865	0,24317866563797	1,899999976158142	1,626048922538757	0,023256121203303	0,020010000094771	0,009999999776483	14	0	22,568975448608398	79,376365661621094	15,694448471069336	0	0	0	0	0	0	0	0,000539999979082	0,000300000014249	0,000099999997474	0,000099999997474	0,000099999997474	0,001104195951484	49,921199798583984	26,969999313354492	8,481479644775391	7,087299823760986	7,540200233459473	0	0	82	130	32,757816314697266	17,235956192016602	0,212106004357338	61,257816314697266	136,9713134765625	0,319014459848404	0,246984168887138	0,105999998748302	28,5	60,155521392822266	26,282541275024414	1,209418058395386	1,579775333404541	2,597811937332153	0	31,329046249389648	0,008702512830496	0
3425,18994140625	42528,092245370367891	85,035049438476562	145,153152465820312	10,261974334716797	622,45562744140625	5,972884654998779	15,08757209777832	0	44,534214019775391	25,509042739868164	1,544875383377075	0,244345545768738	1,899999976158142	1,626203179359436	0,024278728291392	0,020010000094771	0,009999999776483	14	0	22,486429214477539	79,385032653808594	15,701009750366211	0	0	0	0	0	0	0	0,000600000028498	0,000300000014249	0,000099999997474	0,000099999997474	0,000099999997474	0,001122700050473	50,520000457763672	26,864999771118164	7,3125	4,809400081634521	10,494000434875488	0	0	82	130	32,754531860351562	17,237773895263672	0,212106004357338	61,254531860351562	136,979995727539062	0,317497491836548	0,250105500221252	0,105999998748302	28,5	60,072975158691406	27,296060562133789	1,208853363990784	1,514969348907471	2,597353935241699	0	31,310894012451172	0,008697470650077	0
3425,18994140625	42528,092361111106584	85,522537231445312	145,6195068359375	10,371916770935059	622,50970458984375	6,35042142868042	15,06297492980957	0	44,572784423828125	25,512697219848633	1,54271674156189	0,245745807886124	1,899999976158142	1,625964522361755	0,024085240438581	0,020010000094771	0,009999999776483	14	0	22,403888702392578	79,337371826171875	15,751213073730469	0	0	0	0	0	0	0	0,000600000028498	0,000300000014249	0,000099999997474	0,000099999997474	0,000099999997474	0,001122700050473	50,520000457763672	26,864999771118164	7,3125	4,809400081634521	10,494000434875488	0	0	82	130	32,709056854248047	17,235221862792969	0,212106004357338	61,209056854248047	136,932327270507812	0,319166153669357	0,256602376699448	0,105999998748302	28,5	59,990436553955078	27,494430541992188	1,066911816596985	1,537018895149231	2,597414970397949	0	31,324054718017578	0,008701126091182	0
3425,18994140625	42528,092476851852552	85,161933898925781	146,155807495117188	10,296218872070312	622,37994384765625	5,994665622711182	15,045919418334961	0	44,572784423828125	25,514228820800781	1,541990160942078	0,245279058814049	1,899999976158142	1,62617564201355	0,023936988785863	0,020010000094771	0,009999999776483	14	0	22,303979873657227	79,320831298828125	15,279397010803223	0	0	0	0	0	0	0	0,000600000028498	0,000300000014249	0,000099999997474	0,000099999997474	0,000099999997474	0,001122700050473	50,520000457763672	26,864999771118164	7,3125	4,809400081634521	10,494000434875488	0	0	82	130	32,691555023193359	17,237346649169922	0,212106004357338	61,191555023193359	136,915786743164062	0,319378525018692	0,255422532558441	0,105999998748302	28,5	59,890525817871094	26,124149322509766	1,211310148239136	1,569551706314087	2,597521781921387	0	31,089923858642578	0,008636090904474	0
3425,18994140625	42528,092592592591245	84,184059143066406	146,901962280273438	10,411569595336914	620,2603759765625	6,418184757232666	15,051926612854004	0	44,279674530029297	25,509973526000977	1,54038143157959	0,244578927755356	1,899999976158142	1,626275897026062	0,023481449112296	0,020010000094771	0,009999999776483	14	0	22,204078674316406	79,284111022949219	15,35035228729248	0	0	0	0	0	0	0	0,000600000028498	0,000300000014249	0,000099999997474	0,000099999997474	0,000099999997474	0,001122700050473	50,520000457763672	26,864999771118164	7,3125	4,809400081634521	10,494000434875488	0	0	82	130	32,660636901855469	17,238506317138672	0,212106004357338	61,160636901855469	136,879074096679688	0,318559378385544	0,251602917909622	0,105999998748302	28,5	59,790626525878906	27,656177520751953	1,207403779029846	1,568880319595337	2,597720384597778	0	31,071620941162109	0,008631005883217	0
3425,18994140625	42528,092708333337214	84,560928344726562	146,575515747070312	10,344882011413574	620,74700927734375	5,856719017028809	15,074047088623047	0	44,148548126220703	25,504959106445312	1,540068626403809	0,242945283651352	1,899999976158142	1,626651883125305	0,023988734930754	0,020010000094771	0,009999999776483	14	0	22,091161727905273	79,276679992675781	15,491806030273438	0	0	0	0	0	0	0	0,000600000028498	0,000300000014249	0,000099999997474	0,000099999997474	0,000099999997474	0,001122700050473	50,520000457763672	26,864999771118164	7,3125	4,809400081634521	10,494000434875488	0	0	82	130	32,644687652587891	17,241958618164062	0,212106004357338	61,144687652587891	136,87164306640625	0,318984121084213	0,250000894069672	0,105999998748302	28,5	59,677707672119141	28,033693313598633	1,203848361968994	1,517944931983948	2,597903490066528	0	47,220046997070312	0,013116681016982	0
3425,18994140625	42528,092824074075907	84,213676452636719	146,855331420898438	10,429593086242676	621,50396728515625	6,311699867248535	15,088212966918945	0	44,055988311767578	25,505048751831055	1,54499363899231	0,244112178683281	1,899999976158142	1,626766562461853	0,025432055816054	0,020010000094771	0,009999999776483	14	0	21,982597351074219	79,391464233398438	15,655842781066895	0	0	0	0	0	0	0	0,000600000028498	0,000300000014249	0,000099999997474	0,000099999997474	0,000099999997474	0,001122700050473	50,520000457763672	26,864999771118164	7,3125	4,809400081634521	10,494000434875488	0	0	82	130	32,742111206054688	17,243793487548828	0,212106004357338	61,242111206054688	136,986419677734375	0,31746718287468	0,258654773235321	0,105999998748302	28,5	59,569145202636719	26,377452850341797	1,15459156036377	1,43598747253418	2,598010301589966	0	31,311967849731445	0,008697768673301	0
3425,18994140625	42528,092939814814599	84,607742309570312	146,668792724609375	10,292613983154297	621,32012939453125	6,103570461273193	15,051008224487305	0	44,418514251708984	25,502902984619141	1,547077775001526	0,245045676827431	1,899999976158142	1,626584410667419	0,023172738030553	0,020010000094771	0,009999999776483	14	0	21,882730484008789	79,426124572753906	15,707877159118652	0	0	0	0	0	0	0	0,000600000028498	0,000300000014249	0,000099999997474	0,000099999997474	0,000099999997474	0,001122700050473	50,520000457763672	26,864999771118164	7,3125	4,809400081634521	10,494000434875488	0	0	82	130	32,800651550292969	17,242046356201172	0,212106004357338	61,300651550292969	137,021087646484375	0,318134605884552	0,262030899524689	0,105999998748302	28,5	59,469276428222656	27,54722785949707	1,160740971565247	1,623325347900391	2,598361253738403	0	46,954753875732422	0,013042987324297	0
3425,18994140625	42528,093055555553292	84,634384155273438	146,31903076171875	10,353894233703613	620,790283203125	6,26087760925293	15,055734634399414	0	44,441654205322266	25,497146606445312	1,544966697692871	0,245512425899506	1,899999976158142	1,626578211784363	0,023178908973932	0,020010000094771	0,009999999776483	14	0	21,778532028198242	79,380950927734375	15,289620399475098	0	0	0	0	0	0	0	0,000600000028498	0,000300000014249	0,000099999997474	0,000099999997474	0,000099999997474	0,001118125044741	51,047698974609375	27,392099380493164	7,264440059661865	4,841800212860107	9,454560279846191	0	0	82	130	32,757556915283203	17,241674423217773	0,212106004357338	61,257556915283203	136,975906372070312	0,318559378385544	0,247438222169876	0,105999998748302	28,5	59,365077972412109	27,944578170776367	1,206717133522034	1,596087574958801	2,598239183425903	0	31,057638168334961	0,008627121336758	0
3425,18994140625	42528,093171296291985	85,409011840820312	146,085861206054688	10,314242362976074	621,75274658203125	5,960783958435059	15,067241668701172	0	44,634490966796875	25,492473602294922	1,543203711509705	0,244578927755356	1,899999976158142	1,626576662063599	0,024338137358427	0,020010000094771	0,009999999776483	14	0	21,678686141967773	79,353012084960938	15,282296180725098	0	0	0	0	0	0	0	0,000600000028498	0,000300000014249	0,000099999997474	0,000099999997474	0,000099999997474	0,00110744999256	52,278999328613281	28,621999740600586	7,152299880981445	4,917399883270264	7,029200077056885	0	0	82	130	32,717540740966797	17,241739273071289	0,212106004357338	61,217540740966797	136,947967529296875	0,31840768456459	0,249145343899727	0,105999998748302	28,5	59,265235900878906	25,915708541870117	1,208731293678284	1,503738522529602	2,600192308425903	0	31,309267044067383	0,008697018958628	0
3425,18994140625	42528,093287037037953	85,015701293945312	146,109176635742188	10,37912654876709	622,08795166015625	5,895441055297852	15,112351417541504	0	44,457080841064453	25,493967056274414	1,544392347335815	0,246679320931435	1,899999976158142	1,6264728307724	0,024022847414017	0,020010000094771	0,009999999776483	14	0	21,578853607177734	79,369071960449219	15,403607368469238	0	0	0	0	0	0	0	0,000600000028498	0,000300000014249	0,000099999997474	0,000099999997474	0,000099999997474	0,00110744999256	52,278999328613281	28,621999740600586	7,152299880981445	4,917399883270264	7,029200077056885	0	0	82	130	32,735466003417969	17,240571975708008	0,212106004357338	61,235466003417969	136,964035034179688	0,318680733442307	0,257026761770248	0,105999998748302	28,5	59,165401458740234	26,805932998657227	1,153202891349792	1,572008371353149	2,600802659988403	0	47,448215484619141	0,013180060312152	0
